Date,Price
2013-07-04,1.7625
2013-07-03,1.7571
2013-07-02,1.7671
2013-06-28,1.7654
2013-06-27,1.7616
2013-06-26,1.7536
2013-06-25,1.7461
2013-06-24,1.7403
2013-06-21,1.7591
2013-06-20,1.7654
2013-06-19,1.7984
2013-06-18,1.8033
2013-06-17,1.8026
2013-06-14,1.7958
2013-06-13,1.7927
2013-06-11,1.7888
2013-06-10,1.7998
2013-06-07,1.8038
2013-06-06,1.7967
2013-06-05,1.7994
2013-06-04,1.8066
2013-06-03,1.8057
2013-05-31,1.8094
2013-05-30,1.812
2013-05-29,1.8089
2013-05-28,1.819
2013-05-27,1.8194
2013-05-24,1.818
2013-05-23,1.8164
2013-05-22,1.8274
2013-05-21,1.8308
2013-05-20,1.8323
2013-05-16,1.8295
2013-05-15,1.829
2013-05-14,1.828
2013-05-13,1.8264
2013-05-10,1.8319
2013-05-09,1.8406
2013-05-08,1.8389
2013-05-07,1.834
2013-05-06,1.8326
2013-05-03,1.8335
2013-05-02,1.8339
2013-04-30,1.8301
2013-04-29,1.8275
2013-04-26,1.8221
2013-04-25,1.821
2013-04-24,1.8171
2013-04-23,1.8141
2013-04-22,1.8109
2013-04-19,1.8095
2013-04-18,1.804
2013-04-17,1.8077
2013-04-16,1.8096
2013-04-15,1.8083
